Alignment name,Segment Probability,Segment Position in Alignment
C_uS08a-uS03b,0.6,141-146
C_uS08a-uS03b,0.16666666666666666,231-233
C_uS08a-uS03b,0.3333333333333333,129-134
C_uS08a-uS03b,0.13333333333333333,112-114
C_uS08a-uS03b,0.06666666666666667,107-108
C_uS08a-uS03b,0.36666666666666664,81-85
C_uS08a-uS03b,0.0,90-90
C_uS08a-uS03b,0.06666666666666667,182-183
C_uS08a-uS03b,0.36666666666666664,150-150
C_uS08a-uS03b,0.0,125-125
C_uS08a-uS04b,0.36666666666666664,162-173
C_uS08a-uS04b,0.0,32-39
C_uS08a-uS04b,0.16666666666666666,114-119
C_uS08a-uS04b,0.1,123-128
C_uS08a-uS04b,0.13333333333333333,218-224
C_uS08a-uS04b,0.2,98-103
C_uS08a-uS04b,0.0,157-158
C_uS08a-uS04b,0.0,206-207
C_uS08a-uS04b,0.0,250-250
C_uS08a-uS04b,0.43333333333333335,107-108
C_uS08a-uS04b,0.36666666666666664,245-246
C_uS08a-uS04b,0.06666666666666667,10-11
C_uS08a-uS04b,0.6333333333333333,230-231
C_uS08a-uS04b,0.5,241-241
C_uS08a-uS04b,0.0,179-179
C_uS08a-uS04b,0.0,58-58
C_uS08a-uS05b,0.06666666666666667,105-118
C_uS08a-uS05b,0.5333333333333333,209-225
C_uS08a-uS05b,0.36666666666666664,84-96
C_uS08a-uS05b,0.23333333333333334,160-169
C_uS08a-uS05b,0.0,177-179
C_uS08a-uS05b,0.2,199-205
C_uS08a-uS05b,0.3,232-235
C_uS08a-uS05b,0.0,4-4
C_uS08a-uS05b,0.0,245-246
C_uS08a-uS05b,0.0,189-189
C_uS08a-uS05b,0.6,78-80
C_uS08a-uS05b,0.0,152-152
C_uS08a-uS05b,0.0,67-67
C_uS08a-uS05b,0.0,156-156
C_uS08a-uS05b,0.0,195-195
C_uS08a-uS07b,1.0,123-146
C_uS08a-uS07b,1.0,168-176
C_uS08a-uS07b,0.4666666666666667,20-31
C_uS08a-uS07b,0.03333333333333333,42-46
C_uS08a-uS07b,0.3333333333333333,50-56
C_uS08a-uS07b,0.0,12-16
C_uS08a-uS07b,0.16666666666666666,194-197
C_uS08a-uS07b,0.13333333333333333,117-119
C_uS08a-uS07b,0.4,152-155
C_uS08a-uS07b,0.13333333333333333,161-164
C_uS08a-uS07b,0.3,35-38
C_uS08a-uS07b,0.06666666666666667,187-189
C_uS08a-uS07b,0.5666666666666667,113-113
C_uS08a-uS07b,0.13333333333333333,107-107
C_uS08a-uS07b,0.1,181-182
C_uS08a-uS09b,0.43333333333333335,85-98
C_uS08a-uS09b,0.0,132-137
C_uS08a-uS09b,0.5666666666666667,71-80
C_uS08a-uS09b,0.5,195-201
C_uS08a-uS09b,0.26666666666666666,113-122
C_uS08a-uS09b,0.06666666666666667,183-189
C_uS08a-uS09b,0.3,156-158
C_uS08a-uS09b,0.03333333333333333,207-210
C_uS08a-uS09b,0.1,128-128
C_uS08a-uS09b,0.0,162-162
C_uS08a-uS09b,0.7666666666666667,65-67
C_uS08a-uS09b,0.0,54-54
C_uS08a-uS09b,0.0,141-141
C_uS08a-uS10b,0.43333333333333335,29-40
C_uS08a-uS10b,0.6333333333333333,100-103
C_uS08a-uS10b,0.1,67-72
C_uS08a-uS10b,0.06666666666666667,130-135
C_uS08a-uS10b,0.03333333333333333,109-114
C_uS08a-uS10b,0.36666666666666664,120-124
C_uS08a-uS10b,0.3,61-63
C_uS08a-uS10b,0.5,24-24
C_uS08a-uS10b,0.5,15-15
C_uS08a-uS11b,0.1,56-64
C_uS08a-uS11b,0.0,129-135
C_uS08a-uS11b,0.06666666666666667,103-109
C_uS08a-uS11b,0.23333333333333334,115-118
C_uS08a-uS11b,0.23333333333333334,76-79
C_uS08a-uS11b,0.43333333333333335,25-30
C_uS08a-uS11b,0.03333333333333333,37-42
C_uS08a-uS11b,0.13333333333333333,70-70
C_uS08a-uS11b,0.4,122-124
C_uS08a-uS11b,0.03333333333333333,4-4
C_uS08a-uS11b,0.0,11-11
C_uS08a-uS11b,0.26666666666666666,98-99
C_uS08a-uS11b,0.06666666666666667,90-90
C_uS08a-uS11b,0.0,94-94
C_uS08a-uS11b,0.3333333333333333,51-51
C_uS08a-uS12b,0.1,160-170
C_uS08a-uS12b,0.6,129-136
C_uS08a-uS12b,0.3,120-123
C_uS08a-uS12b,0.9666666666666667,98-105
C_uS08a-uS12b,0.0,64-67
C_uS08a-uS12b,0.0,22-26
C_uS08a-uS12b,0.06666666666666667,87-91
C_uS08a-uS12b,0.0,181-181
C_uS08a-uS12b,0.26666666666666666,30-33
C_uS08a-uS12b,0.8666666666666667,39-45
C_uS08a-uS12b,0.7333333333333333,110-113
C_uS08a-uS12b,0.0,140-140
C_uS08a-uS13b,0.9666666666666667,134-152
C_uS08a-uS13b,0.5,116-122
C_uS08a-uS13b,0.0,30-38
C_uS08a-uS13b,0.3,71-83
C_uS08a-uS13b,0.23333333333333334,91-94
C_uS08a-uS13b,0.8333333333333334,42-45
C_uS08a-uS13b,0.03333333333333333,49-49
C_uS08a-uS13b,0.26666666666666666,23-26
C_uS08a-uS13b,0.03333333333333333,55-55
C_uS08a-uS13b,0.0,104-104
C_uS08a-uS13b,0.0,99-99
C_uS08a-uS13b,0.0,110-110
C_uS08a-uS13b,0.0,87-87
C_uS08a-uS14b,0.5,81-87
C_uS08a-uS14b,0.8333333333333334,105-112
C_uS08a-uS14b,0.06666666666666667,135-139
C_uS08a-uS14b,0.3333333333333333,72-77
C_uS08a-uS14b,0.16666666666666666,129-130
C_uS08a-uS14b,0.2,123-125
C_uS08a-uS14b,0.8333333333333334,21-25
C_uS08a-uS14b,0.6,14-15
C_uS08a-uS14b,1.0,40-46
C_uS08a-uS14b,0.7666666666666667,29-30
C_uS08a-uS14b,0.4,61-61
C_uS08a-uS14b,0.4,34-34
C_uS08a-uS15b,0.9666666666666667,109-127
C_uS08a-uS15b,0.1,60-70
C_uS08a-uS15b,0.03333333333333333,51-54
C_uS08a-uS15b,0.6333333333333333,134-138
C_uS08a-uS15b,0.06666666666666667,46-47
C_uS08a-uS15b,0.0,41-41
C_uS08a-uS15b,0.0,90-90
C_uS08a-uS15b,0.16666666666666666,80-80
C_uS08a-uS15b,0.3333333333333333,76-76
C_uS08a-uS15b,0.36666666666666664,84-84
C_uS08a-uS17b,1.0,141-163
C_uS08a-uS17b,0.13333333333333333,100-110
C_uS08a-uS17b,0.4,121-123
C_uS08a-uS17b,0.06666666666666667,44-44
C_uS08a-uS17b,0.26666666666666666,90-92
C_uS08a-uS17b,0.3,116-117
C_uS08a-uS19b,0.13333333333333333,110-117
C_uS08a-uS19b,0.1,29-40
C_uS08a-uS19b,0.6333333333333333,48-55
C_uS08a-uS19b,0.13333333333333333,95-102
C_uS08a-uS19b,0.23333333333333334,59-62
C_uS08a-uS19b,0.23333333333333334,9-12
C_uS08a-uS19b,0.16666666666666666,126-127
C_uS08a-uS19b,0.36666666666666664,133-140
C_uS08a-uS19b,0.5,16-22
C_uS08a-uS19b,0.36666666666666664,5-5
C_uS09a-uS02b,0.9666666666666667,157-172
C_uS09a-uS02b,0.23333333333333334,81-95
C_uS09a-uS02b,0.23333333333333334,236-242
C_uS09a-uS02b,0.3333333333333333,248-252
C_uS09a-uS02b,0.2,62-68
C_uS09a-uS02b,0.4666666666666667,108-121
C_uS09a-uS02b,0.5333333333333333,217-222
C_uS09a-uS02b,0.0,125-129
C_uS09a-uS02b,0.0,99-103
C_uS09a-uS02b,0.13333333333333333,134-142
C_uS09a-uS02b,0.0,211-213
C_uS09a-uS02b,0.06666666666666667,147-147
C_uS09a-uS02b,0.1,28-28
C_uS09a-uS02b,0.16666666666666666,400-402
C_uS09a-uS02b,0.1,191-192
C_uS09a-uS02b,0.0,298-298
C_uS09a-uS02b,0.0,186-186
C_uS09a-uS02b,0.0,302-302
C_uS09a-uS03b,0.9,169-185
C_uS09a-uS03b,0.1,57-74
C_uS09a-uS03b,0.06666666666666667,199-204
C_uS09a-uS03b,0.0,124-130
C_uS09a-uS03b,0.2,78-82
C_uS09a-uS03b,0.0,116-119
C_uS09a-uS03b,0.23333333333333334,237-244
C_uS09a-uS03b,0.0,157-163
C_uS09a-uS03b,0.06666666666666667,134-138
C_uS09a-uS03b,0.0,232-232
C_uS09a-uS03b,0.3,50-52
C_uS09a-uS03b,0.1,4-4
C_uS09a-uS03b,0.03333333333333333,283-286
C_uS09a-uS03b,0.3333333333333333,225-225
C_uS09a-uS03b,0.1,249-251
C_uS09a-uS04b,0.2,151-161
C_uS09a-uS04b,0.2,79-89
C_uS09a-uS04b,0.03333333333333333,212-216
C_uS09a-uS04b,0.03333333333333333,62-64
C_uS09a-uS04b,0.26666666666666666,118-121
C_uS09a-uS04b,0.16666666666666666,95-97
C_uS09a-uS04b,0.0,248-250
C_uS09a-uS04b,0.13333333333333333,71-75
C_uS09a-uS04b,0.4,144-145
C_uS09a-uS04b,0.1,44-46
C_uS09a-uS04b,0.6666666666666666,4-5
C_uS09a-uS04b,0.26666666666666666,220-222
C_uS09a-uS04b,0.6666666666666666,108-114
C_uS09a-uS04b,0.0,207-208
C_uS09a-uS04b,0.0,226-226
C_uS09a-uS04b,0.0,56-56
C_uS09a-uS04b,0.0,165-165
C_uS09a-uS04b,0.0,40-40
C_uS09a-uS04b,0.0,230-230
C_uS09a-uS05b,1.0,99-119
C_uS09a-uS05b,0.9666666666666667,125-149
C_uS09a-uS05b,0.1,176-181
C_uS09a-uS05b,0.06666666666666667,198-204
C_uS09a-uS05b,0.06666666666666667,244-249
C_uS09a-uS05b,0.1,167-170
C_uS09a-uS05b,0.6333333333333333,235-240
C_uS09a-uS05b,0.0,186-187
C_uS09a-uS05b,0.0,192-194
C_uS09a-uS05b,0.23333333333333334,4-5
C_uS09a-uS05b,0.1,229-230
C_uS09a-uS05b,0.5666666666666667,260-263
C_uS09a-uS05b,0.3333333333333333,95-95
C_uS09a-uS05b,0.5,222-225
C_uS09a-uS07b,0.43333333333333335,137-147
C_uS09a-uS07b,0.16666666666666666,161-171
C_uS09a-uS07b,0.06666666666666667,38-49
C_uS09a-uS07b,0.03333333333333333,226-236
C_uS09a-uS07b,0.16666666666666666,101-109
C_uS09a-uS07b,0.0,212-218
C_uS09a-uS07b,0.0,155-156
C_uS09a-uS07b,0.8,199-205
C_uS09a-uS07b,0.23333333333333334,60-63
C_uS09a-uS07b,0.0,194-195
C_uS09a-uS07b,0.4666666666666667,56-56
C_uS09a-uS07b,0.16666666666666666,4-4
C_uS09a-uS07b,0.26666666666666666,132-133
C_uS09a-uS08b,0.16666666666666666,43-52
C_uS09a-uS08b,0.43333333333333335,148-161
C_uS09a-uS08b,0.6333333333333333,128-136
C_uS09a-uS08b,0.13333333333333333,142-144
C_uS09a-uS08b,0.23333333333333334,56-59
C_uS09a-uS08b,0.6666666666666666,104-108
C_uS09a-uS08b,0.06666666666666667,84-86
C_uS09a-uS08b,0.4,4-4
C_uS09a-uS08b,0.0,39-39
C_uS09a-uS08b,0.0,112-112
C_uS09a-uS10b,0.7666666666666667,39-59
C_uS09a-uS10b,1.0,83-98
C_uS09a-uS10b,0.7333333333333333,123-130
C_uS09a-uS10b,0.8333333333333334,104-112
C_uS09a-uS10b,0.16666666666666666,5-5
C_uS09a-uS11b,1.0,129-147
C_uS09a-uS11b,0.4666666666666667,75-83
C_uS09a-uS11b,0.3333333333333333,210-217
C_uS09a-uS11b,0.2,151-157
C_uS09a-uS11b,0.36666666666666664,65-70
C_uS09a-uS11b,0.23333333333333334,112-115
C_uS09a-uS11b,0.3333333333333333,100-103
C_uS09a-uS11b,0.03333333333333333,44-45
C_uS09a-uS11b,0.03333333333333333,162-162
C_uS09a-uS11b,0.0,4-4
C_uS09a-uS11b,0.0,57-57
C_uS09a-uS11b,0.0,61-61
C_uS09a-uS11b,0.4666666666666667,123-123
C_uS09a-uS11b,0.03333333333333333,49-50
C_uS09a-uS12b,0.8666666666666667,67-85
C_uS09a-uS12b,0.8,161-175
C_uS09a-uS12b,0.23333333333333334,217-227
C_uS09a-uS12b,0.1,153-156
C_uS09a-uS12b,0.06666666666666667,126-132
C_uS09a-uS12b,0.06666666666666667,136-138
C_uS09a-uS12b,0.0,211-213
C_uS09a-uS12b,0.13333333333333333,18-18
C_uS09a-uS13b,0.8,155-171
C_uS09a-uS13b,0.4,100-112
C_uS09a-uS13b,0.36666666666666664,189-201
C_uS09a-uS13b,0.13333333333333333,55-64
C_uS09a-uS13b,0.36666666666666664,45-51
C_uS09a-uS13b,0.4,78-85
C_uS09a-uS13b,0.0,176-177
C_uS09a-uS13b,0.1,4-4
C_uS09a-uS13b,0.03333333333333333,40-40
C_uS09a-uS13b,0.03333333333333333,89-89
C_uS09a-uS14b,0.3333333333333333,158-168
C_uS09a-uS14b,0.23333333333333334,45-52
C_uS09a-uS14b,0.7666666666666667,196-199
C_uS09a-uS14b,0.8,79-83
C_uS09a-uS14b,0.6333333333333333,4-5
C_uS09a-uS14b,0.5333333333333333,182-183
C_uS09a-uS14b,0.16666666666666666,178-178
C_uS09a-uS14b,0.8666666666666667,62-65
C_uS09a-uS14b,0.23333333333333334,39-40
C_uS09a-uS14b,0.1,56-56
C_uS09a-uS14b,0.3,74-74
C_uS09a-uS14b,0.3,152-152
C_uS09a-uS15b,0.8666666666666667,165-181
C_uS09a-uS15b,0.13333333333333333,130-137
C_uS09a-uS15b,0.6,64-70
C_uS09a-uS15b,0.13333333333333333,45-52
C_uS09a-uS15b,0.03333333333333333,189-192
C_uS09a-uS15b,0.13333333333333333,87-90
C_uS09a-uS15b,0.5,4-5
C_uS09a-uS15b,0.03333333333333333,94-94
C_uS09a-uS15b,0.3333333333333333,120-121
C_uS09a-uS15b,0.06666666666666667,83-83
C_uS09a-uS17b,0.2,172-183
C_uS09a-uS17b,0.5333333333333333,103-112
C_uS09a-uS17b,0.13333333333333333,52-60
C_uS09a-uS17b,0.0,161-167
C_uS09a-uS17b,0.1,194-199
C_uS09a-uS17b,0.1,133-137
C_uS09a-uS17b,0.6666666666666666,125-129
C_uS09a-uS17b,0.2,4-4
C_uS09a-uS19b,0.6333333333333333,80-90
C_uS09a-uS19b,0.3,125-132
C_uS09a-uS19b,0.03333333333333333,106-111
C_uS09a-uS19b,0.26666666666666666,181-193
C_uS09a-uS19b,0.26666666666666666,53-57
C_uS09a-uS19b,0.3,38-45
C_uS09a-uS19b,0.03333333333333333,4-4
C_uS09a-uS19b,0.3333333333333333,117-117
C_uS10a-uS02b,1.0,204-220
C_uS10a-uS02b,0.8,99-105
C_uS10a-uS02b,0.13333333333333333,80-94
C_uS10a-uS02b,0.16666666666666666,197-199
C_uS10a-uS02b,0.0,131-134
C_uS10a-uS02b,0.3333333333333333,248-250
C_uS10a-uS02b,0.1,66-69
C_uS10a-uS02b,0.3,165-167
C_uS10a-uS02b,0.1,242-243
C_uS10a-uS02b,0.16666666666666666,172-173
C_uS10a-uS02b,0.16666666666666666,73-76
C_uS10a-uS02b,0.3333333333333333,110-112
C_uS10a-uS02b,0.0,29-29
C_uS10a-uS02b,0.0,117-117
C_uS10a-uS03b,0.9333333333333333,158-173
C_uS10a-uS03b,0.4,48-60
C_uS10a-uS03b,0.06666666666666667,148-153
C_uS10a-uS03b,0.26666666666666666,128-139
C_uS10a-uS03b,0.26666666666666666,202-204
C_uS10a-uS03b,0.13333333333333333,80-86
C_uS10a-uS03b,0.03333333333333333,18-21
C_uS10a-uS03b,0.06666666666666667,8-12
C_uS10a-uS03b,0.0,208-212
C_uS10a-uS03b,0.0,121-124
C_uS10a-uS03b,0.0,91-91
C_uS10a-uS03b,0.26666666666666666,143-143
C_uS10a-uS04b,0.36666666666666664,33-42
C_uS10a-uS04b,0.23333333333333334,112-122
C_uS10a-uS04b,0.4666666666666667,164-168
C_uS10a-uS04b,0.23333333333333334,128-132
C_uS10a-uS04b,0.13333333333333333,150-152
C_uS10a-uS04b,0.23333333333333334,96-102
C_uS10a-uS04b,0.5666666666666667,236-242
C_uS10a-uS04b,0.0,64-64
C_uS10a-uS04b,0.5333333333333333,139-143
C_uS10a-uS04b,0.06666666666666667,16-17
C_uS10a-uS04b,0.13333333333333333,107-108
C_uS10a-uS04b,0.0,60-60
C_uS10a-uS05b,0.06666666666666667,176-185
C_uS10a-uS05b,0.06666666666666667,231-239
C_uS10a-uS05b,0.03333333333333333,94-101
C_uS10a-uS05b,0.16666666666666666,130-134
C_uS10a-uS05b,0.03333333333333333,149-155
C_uS10a-uS05b,0.3333333333333333,199-202
C_uS10a-uS05b,0.0,193-194
C_uS10a-uS05b,0.13333333333333333,126-126
C_uS10a-uS05b,0.43333333333333335,83-89
C_uS10a-uS05b,0.0,138-139
C_uS10a-uS05b,0.36666666666666664,9-13
C_uS10a-uS05b,0.1,211-213
C_uS10a-uS05b,0.13333333333333333,247-248
C_uS10a-uS05b,0.0,207-207
C_uS10a-uS07b,0.2,158-165
C_uS10a-uS07b,0.6333333333333333,128-137
C_uS10a-uS07b,0.0,122-124
C_uS10a-uS07b,0.16666666666666666,114-117
C_uS10a-uS07b,0.2,173-176
C_uS10a-uS07b,0.9,102-105
C_uS10a-uS07b,0.4666666666666667,47-53
C_uS10a-uS07b,0.03333333333333333,182-183
C_uS10a-uS07b,0.13333333333333333,95-98
C_uS10a-uS07b,0.0,109-109
C_uS10a-uS07b,0.36666666666666664,188-188
C_uS10a-uS08b,0.9333333333333333,41-60
C_uS10a-uS08b,0.8666666666666667,110-125
C_uS10a-uS08b,0.23333333333333334,26-37
C_uS10a-uS08b,0.1,92-100
C_uS10a-uS08b,0.4,142-147
C_uS10a-uS08b,0.13333333333333333,65-65
C_uS10a-uS08b,0.4666666666666667,151-151
C_uS10a-uS08b,0.4666666666666667,83-83
C_uS10a-uS09b,0.36666666666666664,147-161
C_uS10a-uS09b,0.5,69-73
C_uS10a-uS09b,0.6,109-118
C_uS10a-uS09b,0.4666666666666667,193-199
C_uS10a-uS09b,0.4666666666666667,83-88
C_uS10a-uS09b,0.4,127-133
C_uS10a-uS09b,0.0,174-175
C_uS10a-uS09b,0.0,140-140
C_uS10a-uS09b,0.0,206-206
C_uS10a-uS09b,0.0,105-105
C_uS10a-uS11b,1.0,83-105
C_uS10a-uS11b,0.7666666666666667,45-58
C_uS10a-uS11b,0.2,113-119
C_uS10a-uS11b,0.1,130-137
C_uS10a-uS11b,0.6,26-34
C_uS10a-uS11b,0.03333333333333333,63-64
C_uS10a-uS11b,0.0,76-76
C_uS10a-uS11b,0.0,72-72
C_uS10a-uS11b,0.4,68-68
C_uS10a-uS12b,1.0,139-156
C_uS10a-uS12b,0.16666666666666666,91-99
C_uS10a-uS12b,0.06666666666666667,67-78
C_uS10a-uS12b,0.16666666666666666,168-172
C_uS10a-uS12b,0.4,23-26
C_uS10a-uS12b,0.3,115-116
C_uS10a-uS12b,0.16666666666666666,82-86
C_uS10a-uS12b,0.0,130-130
C_uS10a-uS12b,0.03333333333333333,135-135
C_uS10a-uS12b,0.3,160-160
C_uS10a-uS13b,0.7,98-105
C_uS10a-uS13b,0.9,112-126
C_uS10a-uS13b,0.1,43-52
C_uS10a-uS13b,0.26666666666666666,15-20
C_uS10a-uS13b,0.36666666666666664,88-90
C_uS10a-uS13b,0.0,80-80
C_uS10a-uS13b,0.8,68-69
C_uS10a-uS13b,0.0,57-57
C_uS10a-uS13b,0.0,61-61
C_uS10a-uS13b,0.36666666666666664,27-27
C_uS10a-uS13b,0.16666666666666666,31-31
C_uS10a-uS13b,0.43333333333333335,73-75
C_uS10a-uS13b,0.4,130-130
C_uS10a-uS14b,0.9,111-123
C_uS10a-uS14b,0.5666666666666667,57-66
C_uS10a-uS14b,0.8666666666666667,89-94
C_uS10a-uS14b,0.2,12-16
C_uS10a-uS14b,0.4666666666666667,79-80
C_uS10a-uS14b,0.2,36-40
C_uS10a-uS14b,0.0,74-74
C_uS10a-uS14b,0.5666666666666667,20-22
C_uS10a-uS14b,0.03333333333333333,27-27
C_uS10a-uS14b,0.2,70-70
C_uS10a-uS15b,0.16666666666666666,80-85
C_uS10a-uS15b,0.1,51-61
C_uS10a-uS15b,0.16666666666666666,30-40
C_uS10a-uS15b,0.43333333333333335,113-126
C_uS10a-uS15b,0.43333333333333335,102-107
C_uS10a-uS15b,0.6666666666666666,93-98
C_uS10a-uS15b,0.0,24-24
C_uS10a-uS15b,0.03333333333333333,46-46
C_uS10a-uS17b,1.0,128-148
C_uS10a-uS17b,0.23333333333333334,84-91
C_uS10a-uS17b,0.9666666666666667,64-78
C_uS10a-uS17b,0.43333333333333335,111-116
C_uS10a-uS17b,0.03333333333333333,101-101
C_uS10a-uS17b,0.23333333333333334,9-9
C_uS10a-uS17b,0.0,95-95
C_uS10a-uS17b,0.3333333333333333,55-55
C_uS10a-uS19b,0.8,108-123
C_uS10a-uS19b,0.5666666666666667,73-86
C_uS10a-uS19b,0.13333333333333333,43-45
C_uS10a-uS19b,0.9333333333333333,27-32
C_uS10a-uS19b,0.03333333333333333,90-92
C_uS10a-uS19b,0.1,65-66
C_uS10a-uS19b,0.06666666666666667,54-55
C_uS10a-uS19b,0.26666666666666666,59-59
C_uS11a-uS02b,0.5666666666666667,262-275
C_uS11a-uS02b,0.16666666666666666,179-184
C_uS11a-uS02b,0.13333333333333333,117-124
C_uS11a-uS02b,0.2,229-236
C_uS11a-uS02b,0.03333333333333333,284-288
C_uS11a-uS02b,0.03333333333333333,157-165
C_uS11a-uS02b,0.5,109-113
C_uS11a-uS02b,0.4666666666666667,98-102
C_uS11a-uS02b,0.0,254-258
C_uS11a-uS02b,0.1,242-244
C_uS11a-uS02b,0.26666666666666666,309-312
C_uS11a-uS02b,0.0,28-28
C_uS11a-uS02b,0.2,189-191
C_uS11a-uS02b,0.03333333333333333,215-215
C_uS11a-uS02b,0.6,220-223
C_uS11a-uS02b,0.16666666666666666,203-204
C_uS11a-uS02b,0.06666666666666667,293-294
C_uS11a-uS02b,0.0,197-197
C_uS11a-uS03b,1.0,178-205
C_uS11a-uS03b,0.13333333333333333,123-138
C_uS11a-uS03b,0.26666666666666666,225-234
C_uS11a-uS03b,0.1,215-219
C_uS11a-uS03b,0.5333333333333333,250-256
C_uS11a-uS03b,0.23333333333333334,85-97
C_uS11a-uS03b,0.7666666666666667,107-114
C_uS11a-uS03b,0.03333333333333333,1-1
C_uS11a-uS03b,0.23333333333333334,118-118
C_uS11a-uS03b,0.0,246-246
C_uS11a-uS04b,0.2,73-84
C_uS11a-uS04b,0.26666666666666666,151-156
C_uS11a-uS04b,0.5333333333333333,173-179
C_uS11a-uS04b,0.5,112-117
C_uS11a-uS04b,0.03333333333333333,168-169
C_uS11a-uS04b,0.3333333333333333,121-126
C_uS11a-uS04b,0.4,1-2
C_uS11a-uS04b,0.0,91-94
C_uS11a-uS04b,0.03333333333333333,104-104
C_uS11a-uS04b,0.03333333333333333,188-189
C_uS11a-uS04b,0.16666666666666666,201-201
C_uS11a-uS04b,0.03333333333333333,145-147
C_uS11a-uS04b,0.43333333333333335,131-135
C_uS11a-uS04b,0.1,212-213
C_uS11a-uS04b,0.3333333333333333,160-163
C_uS11a-uS04b,0.06666666666666667,139-139
C_uS11a-uS05b,0.9333333333333333,180-196
C_uS11a-uS05b,0.9666666666666667,133-152
C_uS11a-uS05b,0.36666666666666664,202-210
C_uS11a-uS05b,0.13333333333333333,90-102
C_uS11a-uS05b,0.8666666666666667,217-225
C_uS11a-uS05b,0.13333333333333333,243-249
C_uS11a-uS05b,0.16666666666666666,163-172
C_uS11a-uS05b,0.5333333333333333,107-112
C_uS11a-uS05b,0.26666666666666666,124-129
C_uS11a-uS05b,0.03333333333333333,1-2
C_uS11a-uS05b,0.6333333333333333,157-159
C_uS11a-uS05b,0.0,76-76
C_uS11a-uS07b,0.3333333333333333,166-175
C_uS11a-uS07b,0.06666666666666667,80-89
C_uS11a-uS07b,0.36666666666666664,195-208
C_uS11a-uS07b,0.13333333333333333,230-237
C_uS11a-uS07b,0.03333333333333333,95-100
C_uS11a-uS07b,0.23333333333333334,153-161
C_uS11a-uS07b,0.0,180-182
C_uS11a-uS07b,0.16666666666666666,190-191
C_uS11a-uS07b,0.4666666666666667,104-110
C_uS11a-uS07b,0.4,241-242
C_uS11a-uS07b,0.26666666666666666,1-1
C_uS11a-uS07b,0.0,149-149
C_uS11a-uS08b,0.8666666666666667,98-116
C_uS11a-uS08b,0.03333333333333333,129-137
C_uS11a-uS08b,0.2,179-187
C_uS11a-uS08b,0.13333333333333333,208-215
C_uS11a-uS08b,0.0,228-237
C_uS11a-uS08b,0.5666666666666667,158-163
C_uS11a-uS08b,0.0,221-224
C_uS11a-uS08b,0.0,86-89
C_uS11a-uS08b,0.0,2-3
C_uS11a-uS08b,0.6,122-125
C_uS11a-uS09b,0.3333333333333333,224-233
C_uS11a-uS09b,0.03333333333333333,158-169
C_uS11a-uS09b,0.16666666666666666,83-92
C_uS11a-uS09b,0.13333333333333333,115-121
C_uS11a-uS09b,0.6,178-183
C_uS11a-uS09b,0.4666666666666667,203-208
C_uS11a-uS09b,0.5666666666666667,212-219
C_uS11a-uS09b,0.2,131-133
C_uS11a-uS09b,0.3,173-173
C_uS11a-uS09b,0.5333333333333333,141-144
C_uS11a-uS09b,0.2,111-111
C_uS11a-uS09b,0.0,126-126
C_uS11a-uS09b,0.0,1-1
C_uS11a-uS10b,0.5333333333333333,170-180
C_uS11a-uS10b,0.4,106-116
C_uS11a-uS10b,0.4666666666666667,147-154
C_uS11a-uS10b,0.4,95-97
C_uS11a-uS10b,0.06666666666666667,204-207
C_uS11a-uS10b,0.16666666666666666,82-85
C_uS11a-uS10b,0.6333333333333333,135-138
C_uS11a-uS10b,0.6,120-124
C_uS11a-uS10b,0.03333333333333333,5-5
C_uS11a-uS10b,0.26666666666666666,89-91
C_uS11a-uS10b,0.03333333333333333,142-142
C_uS11a-uS10b,0.06666666666666667,128-128
C_uS11a-uS12b,0.9666666666666667,211-224
C_uS11a-uS12b,0.3,174-180
C_uS11a-uS12b,0.3,198-205
C_uS11a-uS12b,0.7,188-193
C_uS11a-uS12b,0.36666666666666664,241-248
C_uS11a-uS12b,0.6,156-166
C_uS11a-uS12b,0.2,104-108
C_uS11a-uS12b,0.13333333333333333,117-121
C_uS11a-uS12b,0.7666666666666667,18-18
C_uS11a-uS12b,0.13333333333333333,144-147
C_uS11a-uS12b,0.4666666666666667,125-125
C_uS11a-uS12b,0.4666666666666667,152-152
C_uS11a-uS13b,1.0,194-209
C_uS11a-uS13b,0.3,174-182
C_uS11a-uS13b,0.16666666666666666,92-105
C_uS11a-uS13b,0.16666666666666666,77-82
C_uS11a-uS13b,0.0,132-141
C_uS11a-uS13b,0.0,168-170
C_uS11a-uS13b,0.0,155-158
C_uS11a-uS13b,0.0,1-3
C_uS11a-uS13b,0.0,145-145
C_uS11a-uS13b,0.1,72-73
C_uS11a-uS13b,0.16666666666666666,87-88
C_uS11a-uS14b,0.9666666666666667,124-149
C_uS11a-uS14b,0.7333333333333333,161-172
C_uS11a-uS14b,0.4,185-194
C_uS11a-uS14b,0.8666666666666667,74-83
C_uS11a-uS14b,0.0,1-2
C_uS11a-uS14b,0.9,88-91
C_uS11a-uS14b,0.5,153-153
C_uS11a-uS14b,0.4,117-117
C_uS11a-uS14b,0.4,70-70
C_uS11a-uS15b,0.06666666666666667,169-176
C_uS11a-uS15b,0.06666666666666667,111-123
C_uS11a-uS15b,0.03333333333333333,195-201
C_uS11a-uS15b,0.43333333333333335,142-146
C_uS11a-uS15b,0.06666666666666667,98-105
C_uS11a-uS15b,0.03333333333333333,89-92
C_uS11a-uS15b,0.16666666666666666,133-135
C_uS11a-uS15b,0.4666666666666667,151-151
C_uS11a-uS17b,0.26666666666666666,106-110
